# Universe snapshot: 全台股(TWSE+OTC) 價格<100 排除ETF/特別股/權證 2026-04-22
# Total raw: 7543, after filter: 7019, price<100: 6555
ticker	name	price	market
703498	巨漢群益58購01	4.64	OTC
704673	博智群益61購01	4.64	OTC
706978	印能國泰5B購01	4.64	OTC
739031	雙鴻永豐55購01	4.64	OTC
704365	精測永豐5A購01	4.63	OTC
733507	新應材凱基55購01	4.63	OTC
705509	信驊元富5A購04	4.62	OTC
704681	弘塑永豐58購03	4.61	OTC
702777	精測永豐59購01	4.6	OTC
703250	精材群益56購02	4.6	OTC
705942	聖暉*國票5A購02	4.6	OTC
707173	華景電凱基5A購01	4.6	OTC
734785	萬潤統一5C購01	4.6	OTC
705730	印能群益59購01	4.59	OTC
706599	弘塑凱基59購07	4.59	OTC
703282	欣銓國票5A購01	4.58	OTC
705737	印能永豐5C購01	4.58	OTC
701436	欣銓統一59購01	4.57	OTC
704190	家登元富58購01	4.56	OTC
704879	聖暉國泰59購01	4.56	OTC
705070	新應材凱基58購05	4.56	OTC
705495	弘塑永豐61購01	4.56	OTC
706305	亞泰元大59購01	4.56	OTC
732333	良維統一55購01	4.56	OTC
703172	威剛元大56購03	4.55	OTC
706849	台燿永豐5B購02	4.55	OTC
707092	千附群益5A購01	4.55	OTC
707503	華景電元大5A購04	4.55	OTC
706277	環球晶群益59購05	4.54	OTC
706561	宜特國泰5A購01	4.54	OTC
701738	良維凱基55購04	4.53	OTC
703736	宜鼎群益57購02	4.53	OTC
704775	博智群益62購01	4.53	OTC
701707	威剛凱基59購02	4.52	OTC
703825	鉅橡永豐58購01	4.52	OTC
706412	弘塑凱基5B購01	4.52	OTC
701847	新應材凱基55購06	4.51	OTC
701475	台燿元大58購02	4.5	OTC
703293	欣銓群益59購01	4.5	OTC
703627	宜特凱基58購01	4.5	OTC
705181	家登國泰59購01	4.5	OTC
705712	台燿元大61購03	4.5	OTC
706208	旺矽國票5C購01	4.5	OTC
706370	弘塑凱基59購06	4.5	OTC
705720	旺矽元大59購05	4.49	OTC
700102	M31元大56購01	4.48	OTC
702614	順達元大56購03	4.48	OTC
704439	穩得凱基58購01	4.48	OTC
706229	聖暉*元富59購02	4.48	OTC
705300	鈊象凱基61購01	4.47	OTC
700929	蜜望實國票5A購01	4.46	OTC
702506	家登群益57購01	4.46	OTC
701600	威剛群益58購01	4.45	OTC
705933	宜鼎國票5C購01	4.43	OTC
706157	均華凱基59購02	4.43	OTC
706833	台燿元大59購18	4.43	OTC
700928	蜜望實國票58購01	4.42	OTC
702801	台星科元大56購01	4.42	OTC
704864	鑫科凱基58購02	4.41	OTC
910861	神州-DR	4.4	TWSE
701631	威剛元富58購01	4.4	OTC
706465	弘塑元富59購04	4.4	OTC
703080	群翊元大56購01	4.39	OTC
705561	環球晶永豐59購01	4.39	OTC
706893	頎邦元大59購03	4.39	OTC
706920	久元永豐5A購01	4.39	OTC
729711	萬潤統一58購01	4.39	OTC
706708	閎康國票61購01	4.38	OTC
707166	頎邦元大5A購02	4.38	OTC
701509	信昌電凱基57購01	4.37	OTC
705198	九豪國票58購01	4.36	OTC
705292	宏觀凱基5B購01	4.36	OTC
706123	聖暉*國票5A購03	4.36	OTC
706962	亞電群益5C購01	4.36	OTC
700757	竑騰統一5C購01	4.35	OTC
703257	台燿中信56購08	4.35	OTC
704109	穩懋統一61購05	4.35	OTC
705218	新應材元富58購01	4.35	OTC
705499	信驊永豐5A購02	4.35	OTC
704567	萬泰科永豐5B購01	4.34	OTC
702125	旺矽元大5B購01	4.33	OTC
703843	合晶凱基57購01	4.33	OTC
706022	勤凱永豐5C購01	4.33	OTC
703925	鉅橡國票58購02	4.32	OTC
701742	新應材凱基55購05	4.31	OTC
704329	德微國泰58購01	4.31	OTC
703339	台燿富邦61購01	4.3	OTC
703764	擎亞永豐5A購01	4.3	OTC
705652	宜鼎凱基5A購03	4.3	OTC
704971	中美晶元富58購01	4.29	OTC
705682	宜鼎國票5A購02	4.29	OTC
705551	穩懋元大5A購03	4.28	OTC
706362	弘塑群益59購05	4.28	OTC
706693	家登凱基5C購02	4.28	OTC
707063	台嘉碩國泰5B購01	4.28	OTC
707426	千附精永豐5B購01	4.28	OTC
702089	信昌電凱基56購03	4.27	OTC
705961	宜鼎元大59購05	4.27	OTC
707106	矽科群益5A購01	4.27	OTC
705838	信驊元富59購06	4.26	OTC
702379	M31凱基56購01	4.25	OTC
704387	家登國泰58購02	4.25	OTC
704808	信驊元大58購01	4.24	OTC
706427	弘塑元大59購07	4.24	OTC
706479	博智凱基61購01	4.24	OTC
702464	高技凱基56購02	4.23	OTC
703119	順達國泰57購02	4.23	OTC
705416	台星科元富58購01	4.23	OTC
702445	高技永豐59購01	4.22	OTC
707033	前鼎凱基5A購03	4.2	OTC
705532	環球晶凱基59購06	4.19	OTC
702106	陽程群益56購01	4.18	OTC
706441	弘塑群益5A購03	4.18	OTC
706608	順達凱基5A購01	4.18	OTC
735856	茂迪統一57購01	4.18	OTC
705825	順達永豐59購02	4.17	OTC
706534	前鼎國票61購02	4.17	OTC
702020	良維凱基55購05	4.16	OTC
704187	台星科元富57購03	4.16	OTC
705574	矽科凱基59購01	4.16	OTC
701615	威剛元大5B購03	4.15	OTC
702263	系微群益56購01	4.15	OTC
704437	勤凱凱基57購01	4.15	OTC
707174	華景電凱基5A購02	4.15	OTC
704626	東捷國泰58購03	4.14	OTC
730636	萬潤統一58購02	4.14	OTC
703812	順達元大57購06	4.13	OTC
706789	前鼎群益5B購01	4.13	OTC
4529	淳紳	4.12	OTC
700022	華星光統一5C購01	4.12	OTC
703438	欣銓國票59購01	4.12	OTC
701374	台燿元大5B購01	4.11	OTC
703483	穩懋統一6C購01	4.11	OTC
704304	宜鼎凱基57購05	4.11	OTC
704683	擎亞永豐59購02	4.11	OTC
704793	擎亞永豐5A購02	4.11	OTC
704968	精材群益5A購02	4.11	OTC
706360	鑫聯元富59購01	4.11	OTC
734137	環球晶統一56購01	4.1	OTC
706163	東捷凱基63購01	4.09	OTC
707114	立敦凱基5A購01	4.09	OTC
700958	大中國票55購01	4.08	OTC
702076	宏捷科群益55購01	4.08	OTC
702904	系微國票57購01	4.08	OTC
702989	華景電元富56購03	4.08	OTC
703413	系微元大57購03	4.07	OTC
703783	鑫科國泰58購01	4.06	OTC
700407	力旺富邦56購02	4.05	OTC
705877	環球晶凱基61購01	4.05	OTC
706330	亞泰國票59購02	4.05	OTC
706466	宏觀元富59購01	4.05	OTC
703343	台星科凱基59購01	4.04	OTC
707647	環球晶台新5A購01	4.04	OTC
704650	聖暉*凱基5B購01	4.03	OTC
705034	精材群益5A購03	4.03	OTC
705970	宜鼎凱基59購06	4.03	OTC
701097	營邦元大5A購01	4.02	OTC
702572	富喬凱基56購01	4.02	OTC
706323	博智凱基59購06	4.02	OTC
700984	閎康兆豐56購01	4.0	OTC
701430	台燿統一5B購01	4.0	OTC
701545	順達國票56購02	4.0	OTC
702061	宜鼎中信5A購01	4.0	OTC
702281	精測元大5C購01	4.0	OTC
702825	雙鴻國泰57購01	4.0	OTC
702947	合晶永豐56購01	4.0	OTC
703590	家登元富57購01	4.0	OTC
704028	穩懋統一65購01	4.0	OTC
705400	穩懋統一62購02	4.0	OTC
706065	旺矽元大59購11	4.0	OTC
706728	前鼎元大59購07	4.0	OTC
706770	矽科元大59購01	4.0	OTC
707829	信驊元大63購01	4.0	OTC
735512	華星光統一61購03	4.0	OTC
700283	信昌電國票57購01	3.99	OTC
703011	宜特國票5A購01	3.99	OTC
706122	旺矽國票5B購02	3.99	OTC
706308	信驊元大59購03	3.99	OTC
706699	立碁元富59購01	3.99	OTC
701556	德微元富55購01	3.98	OTC
704271	富喬國泰58購03	3.98	OTC
704418	精測群益59購03	3.98	OTC
705936	順達國票5A購01	3.98	OTC
706391	環球晶群益59購06	3.98	OTC
706442	印能群益5B購01	3.97	OTC
707065	群翊國泰5B購01	3.97	OTC
702935	高技凱基58購01	3.96	OTC
705771	環球晶元大59購02	3.96	OTC
705775	宜特國票5A購02	3.96	OTC
706930	良維凱基5A購03	3.96	OTC
701326	欣銓永豐59購01	3.95	OTC
702650	群翊永豐57購01	3.95	OTC
704687	M31凱基5A購01	3.95	OTC
707030	系微凱基5A購02	3.95	OTC
703292	鑫科國票59購01	3.94	OTC
706458	華義永豐59購01	3.94	OTC
706874	雙鴻群益59購14	3.94	OTC
735035	新應材永豐56購01	3.94	OTC
700949	良維元大54購12	3.93	OTC
702590	富喬國票58購01	3.93	OTC
707183	華景電群益5A購01	3.93	OTC
702353	新應材國票57購01	3.92	OTC
705742	穩得元富59購01	3.92	OTC
706983	宏觀永豐5C購01	3.92	OTC
707531	前鼎凱基5B購02	3.92	OTC
739340	千附精元大56購01	3.92	OTC
700201	萬潤統一6A購01	3.91	OTC
706309	前鼎元大59購02	3.91	OTC
706325	環球晶凱基5C購01	3.91	OTC
706730	閎康元大59購07	3.91	OTC
706865	東捷群益62購01	3.91	OTC
702242	陽程國票58購01	3.9	OTC
705125	博智富邦59購01	3.9	OTC
706297	環球晶國票5A購01	3.9	OTC
706574	閎康群益5B購02	3.9	OTC
705507	宏捷科元富59購02	3.89	OTC
706104	印能元大59購05	3.89	OTC
706288	M31國票5A購01	3.88	OTC
703809	合晶元大57購02	3.87	OTC
705943	德微國票5A購01	3.87	OTC
706813	勤凱元富59購02	3.86	OTC
702369	德微元富56購01	3.85	OTC
702855	茂迪凱基58購01	3.85	OTC
704702	竹陞元大5A購01	3.85	OTC
701419	穩得國票57購01	3.84	OTC
704524	宏捷科群益57購02	3.84	OTC
705219	新應材元富58購02	3.84	OTC
706331	亞泰國票5A購01	3.84	OTC
702592	富喬國票5C購01	3.83	OTC
703288	華宏國票58購01	3.83	OTC
705531	環球晶凱基59購05	3.83	OTC
705781	鏵友益國票5B購01	3.83	OTC
707180	台燿群益5A購03	3.83	OTC
705979	宜鼎元大59購07	3.82	OTC
703189	精材凱基56購02	3.81	OTC
703993	巨漢凱基57購02	3.81	OTC
700669	良維永豐56購02	3.8	OTC
701653	威剛元大59購02	3.8	OTC
702264	系微群益56購02	3.8	OTC
707225	台燿永豐61購02	3.8	OTC
707228	華景電永豐61購01	3.8	OTC
700711	華星光統一6A購01	3.79	OTC
704741	萬泰科凱基58購02	3.79	OTC
706673	弘塑元富5C購02	3.79	OTC
705655	萬泰科凱基59購01	3.78	OTC
706894	頎邦元大63購05	3.78	OTC
707207	中美晶元大5A購02	3.78	OTC
701063	FH中5G群益56購01	3.77	OTC
705337	穩懋元大61購04	3.77	OTC
705823	前鼎永豐5C購01	3.77	OTC
706111	環球晶元大59購03	3.77	OTC
706648	沛亨群益59購01	3.77	OTC
701802	威剛富邦57購01	3.76	OTC
703691	華宏國票58購02	3.76	OTC
705072	新應材凱基5A購01	3.76	OTC
705459	信驊群益59購03	3.75	OTC
707181	台燿群益5B購02	3.75	OTC
702092	新應材凱基57購03	3.74	OTC
704466	勤凱凱基58購01	3.74	OTC
705398	穩懋統一61購06	3.74	OTC
706300	M31元大59購03	3.74	OTC
706814	聖暉*元富59購03	3.74	OTC
707302	信驊元大5B購01	3.74	OTC
707446	聖暉*群益5A購03	3.74	OTC
704029	穩懋統一71購02	3.73	OTC
703047	順達永豐58購02	3.72	OTC
705369	穩懋元大58購10	3.72	OTC
705681	沛亨國票5A購01	3.72	OTC
706667	閎康永豐5B購01	3.72	OTC
702594	新應材國票56購06	3.71	OTC
704396	順達元大5A購05	3.71	OTC
706267	M31元富59購01	3.71	OTC
706477	宜特凱基59購03	3.71	OTC
702413	順達元大5A購02	3.7	OTC
705038	宏觀國票5C購01	3.7	OTC
705565	穩懋永豐5C購02	3.7	OTC
706258	信驊中信59購01	3.7	OTC
734209	華星光統一66購01	3.7	OTC
706444	系微群益59購02	3.69	OTC
706807	矽科永豐5B購01	3.69	OTC
700261	宜鼎統一6A購01	3.68	OTC
703091	雙鴻元富57購04	3.68	OTC
704733	鑫聯永豐5A購01	3.68	OTC
911622	泰聚亨-DR	3.66	TWSE
704064	華宏永豐57購01	3.66	OTC
705141	新應材永豐58購01	3.66	OTC
706150	旺矽群益63購01	3.66	OTC
701726	建榮中信55購01	3.65	OTC
702462	立敦凱基57購01	3.65	OTC
702607	旺矽元大59購02	3.65	OTC
703032	順達凱基58購01	3.65	OTC
703671	世界元大57購03	3.65	OTC
703805	M31元大57購01	3.65	OTC
703810	合晶元大57購03	3.65	OTC
704272	富喬國泰58購04	3.65	OTC
705962	旺矽元大59購07	3.65	OTC
706352	印能永豐5B購01	3.65	OTC
707405	群翊國泰5B購02	3.65	OTC
702293	新應材凱基56購05	3.64	OTC
702787	精測中信57購01	3.64	OTC
703586	均豪元富57購01	3.64	OTC
706501	合晶國泰5A購01	3.64	OTC
706644	前鼎元大59購06	3.64	OTC
707242	家登元大5A購02	3.64	OTC
701672	新應材元富55購02	3.63	OTC
703992	台星科凱基58購01	3.63	OTC
705622	順達群益5A購01	3.63	OTC
707187	台燿國票5B購03	3.63	OTC
706120	良維國票5A購01	3.62	OTC
706576	順達群益5C購01	3.62	OTC
701701	良維凱基55購03	3.61	OTC
701871	新應材國票55購02	3.61	OTC
706646	台特化群益59購03	3.61	OTC
705651	良維凱基59購02	3.6	OTC
729187	華星光統一61購02	3.6	OTC
706443	系微群益59購01	3.59	OTC
706088	旺矽永豐64購01	3.58	OTC
706209	旺矽國票67購01	3.58	OTC
706949	良維元大61購01	3.57	OTC
707189	華景電國票5B購01	3.57	OTC
739317	力旺富邦56購01	3.57	OTC
706616	系微國票5A購02	3.56	OTC
707117	頎邦凱基64購01	3.56	OTC
705562	環球晶永豐5B購01	3.55	OTC
705971	蜜望實凱基59購01	3.55	OTC
706972	印能國票5A購03	3.55	OTC
707154	群翊永豐5A購01	3.55	OTC
707384	中美晶群益5A購01	3.55	OTC
704758	竹陞元大58購02	3.54	OTC
705204	鈺太國票58購01	3.54	OTC
701152	擎亞群益57購01	3.53	OTC
705026	宏觀群益58購01	3.53	OTC
705036	鑫聯群益58購02	3.53	OTC
705511	順達元富59購01	3.53	OTC
705990	穩得國票59購01	3.53	OTC
705014	宏捷科永豐5A購01	3.52	OTC
707800	華景電凱基5A購04	3.52	OTC
734386	鈦昇兆豐56購01	3.52	OTC
703494	群翊元大57購01	3.51	OTC
706642	系微元大59購06	3.51	OTC
5701	劍湖山	3.5	OTC
702412	陽程元大56購01	3.5	OTC
702593	富喬國票62購01	3.5	OTC
705540	沛亨元大59購01	3.5	OTC
707193	雙鴻國泰67購01	3.5	OTC
739383	威剛統一64購01	3.5	OTC
703197	M31富邦58購02	3.49	OTC
703947	華宏群益57購01	3.49	OTC
706637	弘塑元大59購14	3.49	OTC
707145	九豪永豐5B購01	3.49	OTC
702649	富喬永豐59購01	3.48	OTC
703882	穩懋統一71購01	3.48	OTC
734606	弘塑統一56購03	3.48	OTC
701546	新應材國票55購01	3.47	OTC
703973	均華統一5C購03	3.47	OTC
739382	威剛統一5C購02	3.47	OTC
703256	雙鴻元富56購07	3.46	OTC
703521	欣銓富邦57購01	3.46	OTC
704633	弘塑永豐58購02	3.46	OTC
705429	德微群益58購01	3.46	OTC
707190	頎邦國票5B購02	3.46	OTC
700738	系微永豐57購01	3.45	OTC
701609	新應材凱基58購01	3.45	OTC
703318	鑫科元富57購01	3.45	OTC
705028	宜特群益5A購01	3.45	OTC
705071	新應材凱基58購06	3.45	OTC
706271	M31群益59購01	3.45	OTC
707361	宜特凱基61購01	3.45	OTC
701838	聖暉*永豐55購02	3.44	OTC
703742	M31永豐58購01	3.44	OTC
706384	華宏元富59購01	3.44	OTC
707312	良維永豐5C購01	3.44	OTC
739476	雙鴻元富57購01	3.44	OTC
701005	信昌電國票58購01	3.43	OTC
703603	宜特國票58購01	3.43	OTC
703784	M31國票58購01	3.43	OTC
704047	東捷群益57購02	3.43	OTC
704359	宜鼎永豐59購02	3.43	OTC
706858	聖暉*元富59購04	3.43	OTC
702559	宜鼎中信5C購01	3.42	OTC
705221	雙鴻元富5A購04	3.42	OTC
706012	雙鴻台新59購02	3.42	OTC
706947	印能元大5A購01	3.42	OTC
734872	前鼎統一56購01	3.42	OTC
737801	漢磊國票5B購01	3.42	OTC
701961	新應材國票56購04	3.41	OTC
705086	新應材國泰59購01	3.41	OTC
705444	良維國票62購01	3.41	OTC
706705	立碁國票5A購01	3.41	OTC
707237	頎邦凱基5B購01	3.41	OTC
700964	高技國票55購03	3.4	OTC
701752	威剛元大58購03	3.4	OTC
703611	崴寶國票58購01	3.4	OTC
706998	印能群益5A購02	3.4	OTC
707177	頎邦凱基5A購02	3.4	OTC
700099	鈺太凱基55購01	3.39	OTC
705920	新應材元富59購02	3.39	OTC
706474	沛亨凱基5B購01	3.39	OTC
703066	新應材凱基56購09	3.38	OTC
707742	欣銓凱基5A購01	3.38	OTC
703806	M31元大57購02	3.37	OTC
705010	穩懋統一72購04	3.37	OTC
705084	精測群益62購03	3.37	OTC
737088	富喬統一5A購02	3.37	OTC
702974	順達國票57購01	3.36	OTC
703912	合晶凱基59購01	3.36	OTC
706542	合晶凱基59購02	3.36	OTC
707153	陽程永豐5C購01	3.36	OTC
737800	漢磊國票58購01	3.36	OTC
738285	旺矽統一63購01	3.36	OTC
707024	廣閎科元大5A購01	3.35	OTC
701511	新應材凱基5B購01	3.34	OTC
703183	台星科凱基57購01	3.34	OTC
705626	環球晶群益59購04	3.34	OTC
706242	M31凱基59購01	3.34	OTC
706654	弘塑國泰5A購04	3.34	OTC
706817	久元凱基59購01	3.34	OTC
738155	擎亞統一5B購01	3.34	OTC
701855	威剛中信5B購01	3.33	OTC
702565	精材永豐57購01	3.33	OTC
703537	長科*元大57購02	3.33	OTC
706299	M31元大59購02	3.33	OTC
706873	精材群益59購05	3.33	OTC
703653	順達元大57購04	3.32	OTC
704563	順達凱基58購03	3.32	OTC
707662	信昌電元大5A購01	3.32	OTC
704316	宜鼎元大57購07	3.31	OTC
706982	印能永豐64購01	3.31	OTC
707479	宜特凱基5A購01	3.31	OTC
700870	力旺元大54購04	3.3	OTC
702527	新應材國票57購02	3.3	OTC
702885	高技元大5A購02	3.3	OTC
703307	威剛元大59購05	3.3	OTC
703531	欣銓元大57購04	3.3	OTC
703770	世界凱基57購01	3.3	OTC
704373	精測國票5A購01	3.3	OTC
705481	亞泰統一62購01	3.3	OTC
706979	穩得國泰5B購01	3.3	OTC
706625	譜瑞國票5A購01	3.29	OTC
707211	系微元大5A購02	3.29	OTC
700707	弘塑統一58購01	3.28	OTC
703160	鑫科群益57購01	3.28	OTC
703353	富喬凱基5A購02	3.28	OTC
704173	宜鼎元大57購05	3.28	OTC
704511	萬泰科永豐59購01	3.28	OTC
706407	良維元大59購15	3.28	OTC
706657	順達國泰5A購01	3.28	OTC
736972	順達兆豐54購01	3.28	OTC
703622	台星科凱基59購02	3.27	OTC
706324	聖暉*凱基5B購02	3.27	OTC
706406	良維元大59購14	3.27	OTC
707028	印能凱基5A購03	3.27	OTC
700894	力旺富邦56購03	3.26	OTC
701107	良維群益56購04	3.25	OTC
702265	新應材群益58購01	3.25	OTC
705552	穩懋元大5B購04	3.25	OTC
705625	環球晶群益59購03	3.25	OTC
706257	台燿中信59購04	3.25	OTC
706365	宏觀群益59購03	3.25	OTC
706762	久元元大59購01	3.25	OTC
707813	信驊台新5A購02	3.25	OTC
702937	順達凱基56購03	3.24	OTC
702999	順達永豐57購01	3.24	OTC
705078	鑫聯凱基58購02	3.24	OTC
706635	弘塑元大59購12	3.24	OTC
706968	印能凱基64購01	3.24	OTC
737154	印能統一58購01	3.24	OTC
702166	合晶元富56購01	3.23	OTC
706426	弘塑元大59購06	3.23	OTC
706613	弘塑國票63購01	3.23	OTC
707227	華景電永豐5C購01	3.23	OTC
703375	鑫科國票58購01	3.22	OTC
706085	旺矽永豐59購03	3.22	OTC
707018	系微元大5A購01	3.22	OTC
731263	順達統一56購03	3.22	OTC
700173	雙鴻元大5A購02	3.21	OTC
700688	營邦統一6A購01	3.21	OTC
703535	欣銓元大5A購01	3.21	OTC
705065	新應材台新58購01	3.21	OTC
705408	台星科永豐58購01	3.21	OTC
706177	旺矽國泰5A購02	3.21	OTC
703582	久元元富57購01	3.2	OTC
703795	M31群益57購01	3.2	OTC
704409	精測永豐5A購02	3.2	OTC
704807	宜鼎元大5A購04	3.2	OTC
705135	穩懋統一72購05	3.2	OTC
705725	環球晶元大59購01	3.2	OTC
729625	華星光統一56購01	3.2	OTC
702333	華電網群益58購01	3.19	OTC
706641	系微元大59購05	3.19	OTC
707324	精材國泰5B購02	3.19	OTC
705756	穩得凱基59購01	3.18	OTC
706193	旺矽元大59購13	3.18	OTC
706722	印能元大59購08	3.18	OTC
703534	欣銓元大59購01	3.17	OTC
703572	矽科凱基57購02	3.17	OTC
704069	巨漢凱基58購01	3.17	OTC
705524	宏捷科凱基59購02	3.17	OTC
706164	聖暉*凱基59購04	3.17	OTC
704964	金山電群益58購01	3.16	OTC
706601	系微凱基5A購01	3.16	OTC
736737	千附精統一57購01	3.16	OTC
739547	環球晶國票56購01	3.16	OTC
702913	台星科元大56購03	3.15	OTC
704208	沛亨統一61購01	3.15	OTC
706269	M31元富5A購01	3.15	OTC
706941	精材國泰5B購01	3.15	OTC
707064	金山電國泰5B購01	3.15	OTC
733471	營邦統一5B購01	3.15	OTC
705082	新應材群益58購03	3.14	OTC
703604	欣銓國票61購01	3.13	OTC
704446	群翊國票58購01	3.13	OTC
705627	環球晶群益5A購01	3.13	OTC
705972	雙鴻凱基59購13	3.13	OTC
706476	良維凱基5C購01	3.13	OTC
706700	立碁元富59購02	3.12	OTC
706837	良維元大59購21	3.12	OTC
702072	聖暉*國票56購03	3.11	OTC
705581	良維永豐5B購01	3.11	OTC
706602	良維凱基5C購02	3.11	OTC
734138	環球晶統一56購02	3.11	OTC
738749	前鼎統一59購02	3.11	OTC
9110	越南控-DR	3.1	TWSE
706278	雙鴻群益59購10	3.1	OTC
706488	合晶國票5A購01	3.1	OTC
706647	弘塑群益5B購02	3.1	OTC
706777	順達元大59購06	3.1	OTC
733854	華景電統一55購04	3.1	OTC
700542	雙鴻凱基59購03	3.09	OTC
705176	鈊象凱基58購03	3.09	OTC
705222	雙鴻元富5A購05	3.09	OTC
706475	系微凱基59購02	3.09	OTC
734041	雙鴻統一56購02	3.09	OTC
702006	家登富邦57購01	3.08	OTC
703970	弘塑統一61購03	3.08	OTC
705269	穩懋統一65購02	3.08	OTC
706162	旺矽凱基63購02	3.08	OTC
706615	宏觀國票5A購02	3.08	OTC
704071	家登凱基57購02	3.07	OTC
705624	環球晶群益59購02	3.07	OTC
706810	久元元富59購01	3.07	OTC
731395	博智統一55購01	3.07	OTC
700263	旺矽統一6A購01	3.06	OTC
702391	新應材國泰57購01	3.06	OTC
703007	順達群益56購05	3.06	OTC
706291	均豪國票59購01	3.06	OTC
728657	均華統一55購01	3.06	OTC
702101	新應材國票56購05	3.05	OTC
702795	高技凱基56購05	3.05	OTC
702962	順達群益56購04	3.05	OTC
706179	均華富邦5B購01	3.05	OTC
729186	華星光統一61購01	3.05	OTC
707799	家登凱基5A購01	3.04	OTC
703003	萬泰科永豐57購01	3.03	OTC
706245	M31凱基5B購01	3.03	OTC
738373	雙鴻元大58購01	3.03	OTC
705410	沛亨永豐5B購01	3.02	OTC
706732	閎康元大5A購01	3.02	OTC
735566	環球晶統一57購01	3.02	OTC
706394	宏觀國泰5A購02	3.01	OTC
735580	新應材元富57購01	3.01	OTC
701182	良維國票56購03	3.0	OTC
702426	雙鴻永豐57購03	3.0	OTC
702573	富喬凱基56購02	3.0	OTC
703466	台燿統一5C購03	3.0	OTC
703467	台燿統一61購02	3.0	OTC
704779	精材群益58購01	3.0	OTC
705153	宜鼎元大58購07	3.0	OTC
705892	雙鴻群益59購06	3.0	OTC
706170	良維群益5C購02	3.0	OTC
706740	立碁凱基59購01	3.0	OTC
707317	信驊永豐5A購03	3.0	OTC
734210	雙鴻統一56購04	3.0	OTC
700563	神盾群益56購02	2.99	OTC
704894	穩得永豐58購01	2.99	OTC
705578	鈺太凱基59購01	2.99	OTC
706151	東捷群益63購01	2.99	OTC
706192	旺矽元大59購12	2.99	OTC
707119	雙鴻凱基5C購05	2.99	OTC
734619	閎康統一56購02	2.99	OTC
701757	新應材元大55購21	2.98	OTC
704768	沛亨永豐59購02	2.98	OTC
704926	宜鼎元大58購05	2.98	OTC
705874	鈊象凱基61購02	2.98	OTC
704936	良維富邦59購01	2.97	OTC
706496	宜特群益63購01	2.97	OTC
707005	久元元大5A購01	2.97	OTC
701971	臺慶科凱基59購01	2.96	OTC
703581	臺慶科凱基5C購01	2.96	OTC
706244	M31凱基59購03	2.96	OTC
707743	欣銓凱基5A購02	2.96	OTC
706886	良維元大59購23	2.95	OTC
707185	勤凱群益5B購01	2.95	OTC
707400	群翊元大5A購02	2.95	OTC
735561	華景電統一57購01	2.95	OTC
739446	宜鼎統一5C購03	2.95	OTC
704990	宜特元大58購03	2.94	OTC
706530	合晶國票59購01	2.94	OTC
701471	台燿統一65購01	2.93	OTC
702693	高技凱基57購02	2.93	OTC
703532	欣銓元大57購05	2.93	OTC
705617	良維群益5B購02	2.93	OTC
706776	順達元大59購05	2.93	OTC
707364	頎邦凱基63購01	2.93	OTC
701437	威剛統一5B購01	2.92	OTC
702616	擎亞元大59購01	2.92	OTC
704209	沛亨統一61購02	2.92	OTC
705706	萬泰科國票5A購01	2.92	OTC
705801	印能統一62購01	2.92	OTC
706243	M31凱基59購02	2.92	OTC
706334	良維元大59購13	2.92	OTC
707432	信昌電永豐5B購01	2.92	OTC
704214	旺矽統一71購01	2.91	OTC
704618	宜鼎群益59購01	2.91	OTC
706302	沛亨元大59購02	2.91	OTC
706634	弘塑元大59購11	2.91	OTC
707029	宏觀凱基5B購02	2.91	OTC
723425	雙鴻元富58購01	2.91	OTC
700936	萬泰科群益54購01	2.9	OTC
703884	聖暉*群益58購01	2.9	OTC
704722	巨漢永豐58購02	2.9	OTC
705363	宏觀元大58購03	2.9	OTC
705370	穩懋元大61購05	2.9	OTC
705786	中美晶元富59購01	2.9	OTC
706775	順達元大59購04	2.9	OTC
707230	頎邦永豐5C購01	2.9	OTC
736604	元債20凱基67購01	2.9	OTC
705645	聖暉*群益59購02	2.89	OTC
706094	均豪國泰5A購01	2.89	OTC
706866	東捷群益63購02	2.89	OTC
706901	聖暉*凱基5B購03	2.89	OTC
707282	台燿凱基5A購02	2.89	OTC
911608	明輝-DR	2.88	TWSE
702481	高技凱基57購01	2.88	OTC
706171	旺矽群益59購08	2.88	OTC
706519	環球晶元大59購05	2.88	OTC
707385	立敦群益5A購01	2.88	OTC
700756	威剛統一5C購03	2.87	OTC
704067	世界凱基59購01	2.87	OTC
704715	M31永豐5A購01	2.87	OTC
706187	良維元大59購09	2.87	OTC
707630	信昌電凱基5A購01	2.87	OTC
707718	家登國票5A購01	2.87	OTC
701105	良維永豐56購03	2.86	OTC
702615	順達元大58購01	2.86	OTC
703095	元太永豐58購01	2.86	OTC
704103	博智統一61購01	2.86	OTC
705152	宜特元大58購04	2.86	OTC
706107	良維元大59購08	2.86	OTC
706321	沛亨凱基59購02	2.86	OTC
706559	博智元富59購01	2.86	OTC
707214	東捷元大5A購01	2.86	OTC
701494	M31元富56購01	2.85	OTC
703885	鉅橡群益57購02	2.85	OTC
706448	環球晶群益5A購02	2.85	OTC
706948	印能元大64購01	2.85	OTC
706971	雙鴻凱基5A購05	2.85	OTC
707570	環球晶國泰5B購01	2.85	OTC
736251	環球晶統一57購02	2.85	OTC
700959	立敦國票55購01	2.84	OTC
702550	高技元大59購02	2.84	OTC
703054	新應材國泰57購04	2.84	OTC
703454	欣銓永豐59購02	2.84	OTC
705175	崴寶凱基59購01	2.84	OTC
